module,type,name,res_id,src,value
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_end_date,End Date,End Date
openacademy,model,"ir.ui.view,arch_db",openacademy.session_form_view,General,General
openacademy,model,"ir.ui.view,arch_db",openacademy.course_search_view,Group By,Agrupar por
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_id,ID,ID
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_id,ID,ID
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_id,ID,ID
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_instructor_id,Instructor,Instructor
openacademy,model,"ir.model.fields,field_description",openacademy.field_res_partner_instructor,Instructor,Instructor
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course___last_update,Last Modified on,Última Modifiación en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session___last_update,Last Modified on,Última Modifiación en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard___last_update,Last Modified on,Última Modifiación en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_write_uid,Last Updated by,Última actualización de
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_write_uid,Last Updated by,Última actualización de
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_write_uid,Last Updated by,Última actualización de
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_write_date,Last Updated on,Última actualización en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_write_date,Last Updated on,Última actualización en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_write_date,Last Updated on,Última actualización en
openacademy,model,"ir.ui.view,arch_db",openacademy.session_form_view,Mark as done,Mark as done
openacademy,model,"ir.ui.view,arch_db",openacademy.course_search_view,My Courses,My Courses
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_name,Name,Nombre
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_seats,Number of seats,Number of seats
openacademy,model,"ir.ui.menu,name",openacademy.main_openacademy_menu,Open Academy,Open Academy
openacademy,model,"ir.ui.menu,name",openacademy.openacademy_menu,Open Academy,Open Academy
openacademy,model,"res.groups,name",openacademy.group_manager,OpenAcademy / Manager,OpenAcademy / Manager
openacademy,model,"ir.ui.view,arch_db",openacademy.openacademy_session_graph_view,Participations by Courses,Participations by Courses
openacademy,model,"ir.model,name",openacademy.model_res_partner,Partner,Empresa
openacademy,model,"ir.ui.view,arch_db",openacademy.course_form_view,Registered sessions,Registered sessions
openacademy,model,"ir.ui.view,arch_db",openacademy.session_form_view,Reset to draft,Reset to draft
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_responsible_id,Responsible,Responsible
openacademy,model,"ir.ui.view,arch_db",openacademy.course_search_view,Responsible,Responsible
openacademy,model,"ir.ui.view,arch_db",openacademy.session_form_view,Schedule,Schedule
openacademy,model,"ir.ui.view,arch_db",openacademy.session_calendar_view,Session Calendar,Session Calendar
openacademy,model,"ir.ui.view,arch_db",openacademy.session_form_view,Session Form,Session Form
openacademy,model,"ir.ui.view,arch_db",openacademy.session_gantt_view,Session Gantt,Session Gantt
openacademy,model,"ir.ui.view,arch_db",openacademy.session_tree_view,Session Tree,Session Tree
openacademy,model,"ir.ui.view,arch_db",openacademy.view_openacad_session_kanban,Session name:,Session name:
openacademy,model,"ir.actions.act_window,name",openacademy.session_list_action,Sessions,Sessions
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_session_ids,Sessions,Sessions
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_session_ids,Sessions,Sessions
openacademy,model,"ir.ui.menu,name",openacademy.session_menu,Sessions,Sessions
openacademy,model,"ir.ui.view,arch_db",openacademy.course_form_view,Sessions,Sessions
openacademy,model,"ir.ui.view,arch_db",openacademy.partner_instructor_form_view,Sessions,Sessions
openacademy,model,"ir.actions.server,name",openacademy.set_session_to_confirmed,Set session to Confirmed,Set session to Confirmed
openacademy,model,"ir.actions.server,name",openacademy.set_session_to_done,Set session to Done,Set session to Done
openacademy,model,"ir.actions.server,name",openacademy.set_session_to_draft,Set session to Draft,Set session to Draft
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_start_date,Start date,Start date
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_state,State,Estado
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_taken_seats,Taken seats,Taken seats
openacademy,model,"res.partner.category,name",openacademy.teacher1,Teacher / Level 1,Teacher / Level 1
openacademy,model,"res.partner.category,name",openacademy.teacher2,Teacher / Level 2,Teacher / Level 2
